Model,Index,Actual,Predicted
XGB Regressor,476,367,405.978515625
XGB Regressor,477,641,650.6828002929688
XGB Regressor,478,641,641.574462890625
XGB Regressor,479,641,523.3106079101562
XGB Regressor,480,641,641.9586181640625
XGB Regressor,481,641,641.6502075195312
XGB Regressor,482,641,644.1321411132812
XGB Regressor,483,230,290.01702880859375
XGB Regressor,484,101,106.98857879638672
XGB Regressor,485,641,635.8997802734375
XGB Regressor,486,641,642.73388671875
XGB Regressor,487,641,643.2836303710938
XGB Regressor,488,219,285.5418395996094
XGB Regressor,489,490,545.4365844726562
XGB Regressor,490,437,384.4960021972656
XGB Regressor,491,607,465.6316223144531
XGB Regressor,492,641,643.6959228515625
XGB Regressor,493,641,647.5128173828125
XGB Regressor,494,641,643.5435791015625
XGB Regressor,495,641,651.4845581054688
XGB Regressor,496,641,641.5474243164062
XGB Regressor,497,445,435.9335632324219
XGB Regressor,498,641,639.3888549804688
XGB Regressor,499,429,425.1544189453125
Hist Gradient Boosting,0,101,385.8576387251875
Hist Gradient Boosting,1,641,641.8614803818236
Hist Gradient Boosting,2,641,639.624452991335
Hist Gradient Boosting,3,641,635.523185988634
Hist Gradient Boosting,4,539,528.2637673310222
Hist Gradient Boosting,5,641,638.4910015201228
Hist Gradient Boosting,6,641,639.611216662982
Hist Gradient Boosting,7,531,432.59011738157585
Hist Gradient Boosting,8,641,634.5557476293338
Hist Gradient Boosting,9,641,640.8103538320383
Hist Gradient Boosting,10,641,507.7536213949806
Hist Gradient Boosting,11,641,642.1508336605036
Hist Gradient Boosting,12,123,326.05154530515614
Hist Gradient Boosting,13,641,638.2831052728174
Hist Gradient Boosting,14,641,634.296186179042
Hist Gradient Boosting,15,401,379.7226607586214
Hist Gradient Boosting,16,641,639.5748311471069
Hist Gradient Boosting,17,641,642.16202376869
Hist Gradient Boosting,18,641,640.7840726582441
Hist Gradient Boosting,19,641,639.6812390622808
Hist Gradient Boosting,20,641,633.8668277480685
Hist Gradient Boosting,21,641,586.6138241083777
Hist Gradient Boosting,22,641,643.788277010478
Hist Gradient Boosting,23,641,638.0109441984804
Hist Gradient Boosting,24,641,643.6593277435903
Hist Gradient Boosting,25,641,623.1784985547941
Hist Gradient Boosting,26,101,280.4222795217272
Hist Gradient Boosting,27,641,647.5779974812208
Hist Gradient Boosting,28,552,449.4045664871014
Hist Gradient Boosting,29,641,635.0978770041281
Hist Gradient Boosting,30,641,634.1564957531475
Hist Gradient Boosting,31,641,641.1627037698189
Hist Gradient Boosting,32,641,637.8617806444685
Hist Gradient Boosting,33,641,633.9055484171159
Hist Gradient Boosting,34,641,638.9215772416355
Hist Gradient Boosting,35,641,622.8165450148088
Hist Gradient Boosting,36,490,489.1138828228742
Hist Gradient Boosting,37,641,625.6886480536451
Hist Gradient Boosting,38,641,637.1672662385342
Hist Gradient Boosting,39,641,604.0245130484462
Hist Gradient Boosting,40,641,643.7422308717291
Hist Gradient Boosting,41,641,642.4907857367681
Hist Gradient Boosting,42,641,637.9997724315257
Hist Gradient Boosting,43,641,626.7382177322999
Hist Gradient Boosting,44,641,637.8166977743324
Hist Gradient Boosting,45,641,642.9917718152777
Hist Gradient Boosting,46,437,443.8100575272252
Hist Gradient Boosting,47,641,642.1284918341028
Hist Gradient Boosting,48,641,635.5681869376048
Hist Gradient Boosting,49,367,527.8767999052867
Hist Gradient Boosting,50,641,646.7657508236665
Hist Gradient Boosting,51,641,634.1577552831626
Hist Gradient Boosting,52,641,631.2423819044133
Hist Gradient Boosting,53,590,524.4629148063724
Hist Gradient Boosting,54,641,638.8091873640315
Hist Gradient Boosting,55,429,445.71731665346823
Hist Gradient Boosting,56,641,647.6224811901986
Hist Gradient Boosting,57,641,638.1853556024159
Hist Gradient Boosting,58,641,635.5450290840415
Hist Gradient Boosting,59,641,642.1284918341028
Hist Gradient Boosting,60,641,637.9989205361043
Hist Gradient Boosting,61,641,639.6638172925783
Hist Gradient Boosting,62,641,640.2101359321786
Hist Gradient Boosting,63,641,642.9849063044395
Hist Gradient Boosting,64,641,637.1266879105966
Hist Gradient Boosting,65,641,646.4273630295129
Hist Gradient Boosting,66,174,177.42272756529707
Hist Gradient Boosting,67,641,545.6399822100949
Hist Gradient Boosting,68,641,634.9421613869183
Hist Gradient Boosting,69,641,639.055049146424
Hist Gradient Boosting,70,135,122.16529919047932
Hist Gradient Boosting,71,641,517.442257331309
Hist Gradient Boosting,72,641,639.8717425289207
Hist Gradient Boosting,73,641,624.4476253151196
Hist Gradient Boosting,74,641,640.8357596567951
Hist Gradient Boosting,75,135,178.3525886711227
Hist Gradient Boosting,76,641,627.7096897251461
Hist Gradient Boosting,77,641,642.9656128532255
Hist Gradient Boosting,78,641,637.3879500551302
Hist Gradient Boosting,79,641,636.7373346144485
Hist Gradient Boosting,80,641,639.570807788234
Hist Gradient Boosting,81,641,612.3526058784507
Hist Gradient Boosting,82,641,636.4095212414672
Hist Gradient Boosting,83,641,504.15177782290624
Hist Gradient Boosting,84,641,639.8114254076177
Hist Gradient Boosting,85,641,642.3910400971317
Hist Gradient Boosting,86,641,634.5681294564578
Hist Gradient Boosting,87,204,308.8392682865175
Hist Gradient Boosting,88,641,639.611216662982
Hist Gradient Boosting,89,641,636.9873223729228
Hist Gradient Boosting,90,353,378.3182456016515
Hist Gradient Boosting,91,641,642.7946699874637
Hist Gradient Boosting,92,641,623.2316385826721
Hist Gradient Boosting,93,641,641.587701471634
Hist Gradient Boosting,94,641,635.4628057595935
Hist Gradient Boosting,95,641,638.8195310726559
Hist Gradient Boosting,96,494,525.616547497364
Hist Gradient Boosting,97,589,553.7585635679586
Hist Gradient Boosting,98,494,510.71384330504645
Hist Gradient Boosting,99,353,377.8312049101122
Hist Gradient Boosting,100,641,631.7137801528628
Hist Gradient Boosting,101,641,644.4154264378135
Hist Gradient Boosting,102,641,633.4121895062866
Hist Gradient Boosting,103,383,394.54125630011674
Hist Gradient Boosting,104,641,638.1358283311712
Hist Gradient Boosting,105,641,639.9205658777281
Hist Gradient Boosting,106,641,630.9580182293954
Hist Gradient Boosting,107,641,643.730134279374
Hist Gradient Boosting,108,641,609.7546935804285
Hist Gradient Boosting,109,92,222.09410018207973
Hist Gradient Boosting,110,641,624.981950202258
Hist Gradient Boosting,111,641,633.5907542657964
Hist Gradient Boosting,112,641,639.9258449908116
Hist Gradient Boosting,113,344,175.68835886077807
Hist Gradient Boosting,114,641,631.0353193450487
Hist Gradient Boosting,115,641,529.5299757671087
Hist Gradient Boosting,116,641,639.393874276535
Hist Gradient Boosting,117,641,650.0252669247734
Hist Gradient Boosting,118,641,615.8535177683947
Hist Gradient Boosting,119,641,627.2928169494039
Hist Gradient Boosting,120,641,642.0043462845304
Hist Gradient Boosting,121,465,429.2189677621275
Hist Gradient Boosting,122,641,631.9235512626211
Hist Gradient Boosting,123,641,642.5346057764639
Hist Gradient Boosting,124,135,240.12787759098433
Hist Gradient Boosting,125,641,631.76702088971
Hist Gradient Boosting,126,641,603.2549208845644
Hist Gradient Boosting,127,641,635.3238220328931
Hist Gradient Boosting,128,641,619.009246896898
Hist Gradient Boosting,129,641,641.7722025489288
Hist Gradient Boosting,130,522,504.52414695336427
Hist Gradient Boosting,131,641,635.058066605384
Hist Gradient Boosting,132,641,639.3888065006709
Hist Gradient Boosting,133,641,634.183850927908
Hist Gradient Boosting,134,641,612.4763541778101
Hist Gradient Boosting,135,641,638.7550564668711
Hist Gradient Boosting,136,571,442.87238182727157
Hist Gradient Boosting,137,641,633.6448299138145
Hist Gradient Boosting,138,58,161.4655020667323
Hist Gradient Boosting,139,641,638.2029088359342
Hist Gradient Boosting,140,641,643.9098824323562
Hist Gradient Boosting,141,641,625.3324584308693
Hist Gradient Boosting,142,641,644.2884146488466
Hist Gradient Boosting,143,641,631.916499593408
Hist Gradient Boosting,144,641,638.4918136789498
Hist Gradient Boosting,145,641,640.1859525542335
Hist Gradient Boosting,146,641,638.4120053551967
Hist Gradient Boosting,147,117,594.9649597624419
Hist Gradient Boosting,148,641,636.3720869739652
Hist Gradient Boosting,149,641,639.6905713665687
Hist Gradient Boosting,150,357,400.2344947559846
Hist Gradient Boosting,151,175,273.67225331614236
Hist Gradient Boosting,152,641,639.8519583079326
Hist Gradient Boosting,153,641,619.0060401375086
Hist Gradient Boosting,154,641,637.5816787334319
Hist Gradient Boosting,155,641,640.3316166211978
Hist Gradient Boosting,156,51,339.6520455413288
Hist Gradient Boosting,157,641,624.8818188463674
Hist Gradient Boosting,158,641,637.9603098450067
Hist Gradient Boosting,159,641,639.6016792151917
Hist Gradient Boosting,160,641,639.2618882437936
Hist Gradient Boosting,161,641,594.4336677949003
Hist Gradient Boosting,162,641,640.8506788349764
Hist Gradient Boosting,163,641,639.5180981071036
Hist Gradient Boosting,164,499,502.35075659412644
Hist Gradient Boosting,165,266,552.9409875998117
Hist Gradient Boosting,166,641,640.1601927527379
Hist Gradient Boosting,167,641,413.0162402075202
Hist Gradient Boosting,168,641,640.7204924896396
Hist Gradient Boosting,169,641,641.5993810172755
Hist Gradient Boosting,170,641,638.9486344621336
Hist Gradient Boosting,171,70,80.77834378730815
Hist Gradient Boosting,172,641,639.9650889493586
Hist Gradient Boosting,173,641,640.3786214722376
Hist Gradient Boosting,174,641,638.666205313405
Hist Gradient Boosting,175,641,639.9650889493586
Hist Gradient Boosting,176,242,263.2051298978119
Hist Gradient Boosting,177,607,441.31280748219285
Hist Gradient Boosting,178,641,641.841871240555
Hist Gradient Boosting,179,641,641.841871240555
Hist Gradient Boosting,180,641,640.0441448428174
Hist Gradient Boosting,181,641,641.9816853563063
Hist Gradient Boosting,182,641,614.9791074249168
Hist Gradient Boosting,183,641,603.9159556193592
Hist Gradient Boosting,184,641,643.8921279941208
Hist Gradient Boosting,185,641,637.456458705802
Hist Gradient Boosting,186,641,634.7508753666144
Hist Gradient Boosting,187,641,633.3675785199277
Hist Gradient Boosting,188,641,635.9099268178776
Hist Gradient Boosting,189,251,268.0351776847138
Hist Gradient Boosting,190,641,635.7775261885376
Hist Gradient Boosting,191,641,634.1178303535045
Hist Gradient Boosting,192,641,638.5921359551672
Hist Gradient Boosting,193,299,245.48322062987413
Hist Gradient Boosting,194,641,638.5360189680682
Hist Gradient Boosting,195,641,606.5098420896031
Hist Gradient Boosting,196,641,641.2226086387968
Hist Gradient Boosting,197,299,367.74442850801915
Hist Gradient Boosting,198,641,636.2791461522128
Hist Gradient Boosting,199,552,530.3779523446448
Hist Gradient Boosting,200,641,634.5056494229225
Hist Gradient Boosting,201,641,640.454886766253
Hist Gradient Boosting,202,641,633.0436883630921
Hist Gradient Boosting,203,641,631.3729759532052
Hist Gradient Boosting,204,641,638.6480369865394
Hist Gradient Boosting,205,641,641.6187679176944
Hist Gradient Boosting,206,474,414.9442776628909
Hist Gradient Boosting,207,123,259.1747001859811
Hist Gradient Boosting,208,641,640.9408409984653
Hist Gradient Boosting,209,641,635.2451296899495
Hist Gradient Boosting,210,641,639.0568029429268
Hist Gradient Boosting,211,641,638.2831052728174
Hist Gradient Boosting,212,641,641.4849819628857
Hist Gradient Boosting,213,641,640.6801674867015
Hist Gradient Boosting,214,641,638.4113544362395
Hist Gradient Boosting,215,641,382.2564662981316
Hist Gradient Boosting,216,641,639.0924456461637
Hist Gradient Boosting,217,641,634.6279417934497
Hist Gradient Boosting,218,93,124.69965307287535
Hist Gradient Boosting,219,641,643.2862084857289
Hist Gradient Boosting,220,641,633.8668277480685
Hist Gradient Boosting,221,641,639.6812390622808
Hist Gradient Boosting,222,641,639.6514404637242
Hist Gradient Boosting,223,641,620.090822591492
Hist Gradient Boosting,224,641,647.9505808180304
Hist Gradient Boosting,225,641,641.5993810172755
Hist Gradient Boosting,226,641,643.590773806625
Hist Gradient Boosting,227,641,635.2451296899495
Hist Gradient Boosting,228,641,641.4134155603939
Hist Gradient Boosting,229,182,204.3050418726744
Hist Gradient Boosting,230,641,630.2947154199468
Hist Gradient Boosting,231,641,640.8824160395324
Hist Gradient Boosting,232,641,593.6600225451268
Hist Gradient Boosting,233,641,571.339156393228
Hist Gradient Boosting,234,641,619.1838522269296
Hist Gradient Boosting,235,641,647.5149923720459
Hist Gradient Boosting,236,641,644.5343720916728
Hist Gradient Boosting,237,415,474.37917294897346
Hist Gradient Boosting,238,641,639.6812390622808
Hist Gradient Boosting,239,641,638.625880310467
Hist Gradient Boosting,240,641,640.2212138897511
Hist Gradient Boosting,241,641,641.2203455299436
Hist Gradient Boosting,242,641,616.3782072090487
Hist Gradient Boosting,243,641,632.9673361938422
Hist Gradient Boosting,244,531,540.2189370635449
Hist Gradient Boosting,245,123,132.85570571029254
Hist Gradient Boosting,246,641,607.8047052709853
Hist Gradient Boosting,247,641,639.0150459757731
Hist Gradient Boosting,248,641,638.9891851994373
Hist Gradient Boosting,249,562,540.5759691354149
Hist Gradient Boosting,250,101,309.24452224983247
Hist Gradient Boosting,251,641,638.666205313405
Hist Gradient Boosting,252,641,621.2690875191457
Hist Gradient Boosting,253,641,633.9880579890967
Hist Gradient Boosting,254,641,644.8682707869326
Hist Gradient Boosting,255,565,536.2989217863689
Hist Gradient Boosting,256,641,640.2061202276336
Hist Gradient Boosting,257,641,642.0127355106578
Hist Gradient Boosting,258,641,638.666205313405
Hist Gradient Boosting,259,641,640.1859525542335
Hist Gradient Boosting,260,641,620.0960296059787
Hist Gradient Boosting,261,641,645.622873731699
Hist Gradient Boosting,262,641,629.8238433557882
Hist Gradient Boosting,263,307,349.41362996957605
Hist Gradient Boosting,264,641,640.0054139522966
Hist Gradient Boosting,265,641,646.673644618757
Hist Gradient Boosting,266,641,634.7303571947035
Hist Gradient Boosting,267,641,638.7883964401509
Hist Gradient Boosting,268,641,640.1130638148088
Hist Gradient Boosting,269,641,628.5848676016699
Hist Gradient Boosting,270,641,639.825809104268
Hist Gradient Boosting,271,198,579.1559412600104
Hist Gradient Boosting,272,641,628.534260685416
Hist Gradient Boosting,273,641,622.1679755071679
Hist Gradient Boosting,274,641,648.6092532532373
Hist Gradient Boosting,275,641,637.4436520027319
Hist Gradient Boosting,276,641,634.4717321558386
Hist Gradient Boosting,277,641,637.1760205553383
Hist Gradient Boosting,278,641,638.7950897729839
Hist Gradient Boosting,279,164,344.1041440670828
Hist Gradient Boosting,280,641,635.7187550515172
Hist Gradient Boosting,281,242,263.9861811112757
Hist Gradient Boosting,282,641,625.9748379707254
Hist Gradient Boosting,283,266,274.44055907399945
Hist Gradient Boosting,284,135,142.47057192815785
Hist Gradient Boosting,285,641,589.7385770241613
Hist Gradient Boosting,286,641,631.8916002390438
Hist Gradient Boosting,287,641,641.5508880420921
Hist Gradient Boosting,288,277,345.82830755096984
Hist Gradient Boosting,289,641,636.1785041951073
Hist Gradient Boosting,290,73,408.1507376513281
Hist Gradient Boosting,291,641,620.4190034926233
Hist Gradient Boosting,292,641,638.7809547593247
Hist Gradient Boosting,293,641,642.7160374801736
Hist Gradient Boosting,294,641,621.85005741597
Hist Gradient Boosting,295,641,635.8181647332267
Hist Gradient Boosting,296,641,636.0479120839494
Hist Gradient Boosting,297,641,637.6113478440757
Hist Gradient Boosting,298,641,639.6085621310208
Hist Gradient Boosting,299,437,474.0788846130383
Hist Gradient Boosting,300,135,102.55762743471628
Hist Gradient Boosting,301,641,632.4800690700196
Hist Gradient Boosting,302,641,617.9147233574843
Hist Gradient Boosting,303,641,640.1859525542335
Hist Gradient Boosting,304,641,635.36009973097
Hist Gradient Boosting,305,641,553.3180339861411
Hist Gradient Boosting,306,641,637.1032582466058
Hist Gradient Boosting,307,641,641.5993810172755
Hist Gradient Boosting,308,641,637.6068789545292
Hist Gradient Boosting,309,641,639.3353989983942
Hist Gradient Boosting,310,641,648.8009320836835
Hist Gradient Boosting,311,641,634.009809798695
Hist Gradient Boosting,312,641,622.4836371612807
Hist Gradient Boosting,313,641,480.84295587685773
Hist Gradient Boosting,314,641,640.7423509445526
Hist Gradient Boosting,315,641,629.0558166738876
Hist Gradient Boosting,316,641,425.38943998566276
Hist Gradient Boosting,317,641,642.5837418841799
Hist Gradient Boosting,318,641,641.2488805666059
Hist Gradient Boosting,319,641,626.068015799891
Hist Gradient Boosting,320,288,410.5539826980071
Hist Gradient Boosting,321,641,638.8191193201154
Hist Gradient Boosting,322,41,253.36859200103476
Hist Gradient Boosting,323,641,638.822481622021
Hist Gradient Boosting,324,641,640.5724916937147
Hist Gradient Boosting,325,307,429.51434522888155
Hist Gradient Boosting,326,641,640.7257802880566
Hist Gradient Boosting,327,641,638.9706930095629
Hist Gradient Boosting,328,326,404.75195839538793
Hist Gradient Boosting,329,641,639.5748311471069
Hist Gradient Boosting,330,641,639.2325855514072
Hist Gradient Boosting,331,641,634.1839415039656
Hist Gradient Boosting,332,641,640.5246356574604
Hist Gradient Boosting,333,515,514.3711350382808
Hist Gradient Boosting,334,641,637.9997724315257
Hist Gradient Boosting,335,641,633.7688145644763
Hist Gradient Boosting,336,288,298.34237192427804
Hist Gradient Boosting,337,641,636.3493693531141
Hist Gradient Boosting,338,641,635.2792244943657
Hist Gradient Boosting,339,641,635.8131529990568
Hist Gradient Boosting,340,641,638.4386157392943
Hist Gradient Boosting,341,641,640.9295419653757
Hist Gradient Boosting,342,531,513.366772815321
Hist Gradient Boosting,343,641,639.7535316146852
Hist Gradient Boosting,344,641,637.7246607840583
Hist Gradient Boosting,345,641,638.9215772416355
Hist Gradient Boosting,346,415,401.3284754876254
Hist Gradient Boosting,347,641,642.0842424875733
Hist Gradient Boosting,348,641,640.1920259412552
Hist Gradient Boosting,349,345,556.0006136587874
Hist Gradient Boosting,350,415,548.037705136879
Hist Gradient Boosting,351,45,533.6089643611988
Hist Gradient Boosting,352,641,640.1411527290525
Hist Gradient Boosting,353,641,641.6547633289057
Hist Gradient Boosting,354,455,433.75917283984074
Hist Gradient Boosting,355,641,626.7287691967028
Hist Gradient Boosting,356,641,633.620249216605
Hist Gradient Boosting,357,277,320.5229812231262
Hist Gradient Boosting,358,641,645.03773936891
Hist Gradient Boosting,359,230,262.6113798516433
Hist Gradient Boosting,360,597,622.210887119593
Hist Gradient Boosting,361,641,643.2862084857289
Hist Gradient Boosting,362,641,641.1627037698189
Hist Gradient Boosting,363,641,627.2113008370645
Hist Gradient Boosting,364,641,634.8626725055013
Hist Gradient Boosting,365,641,638.9486344621336
Hist Gradient Boosting,366,641,635.7683197566693
Hist Gradient Boosting,367,641,639.3506179169773
Hist Gradient Boosting,368,641,638.1254636777851
Hist Gradient Boosting,369,641,646.0353379204354
Hist Gradient Boosting,370,641,638.9157032752825
Hist Gradient Boosting,371,641,643.3704029268525
Hist Gradient Boosting,372,367,381.51284339129876
Hist Gradient Boosting,373,641,634.6536072230716
Hist Gradient Boosting,374,641,632.4800241744634
Hist Gradient Boosting,375,437,564.8322158949296
Hist Gradient Boosting,376,641,639.5269059908028
Hist Gradient Boosting,377,641,630.687578437612
Hist Gradient Boosting,378,641,637.4528696788567
Hist Gradient Boosting,379,641,630.5552952031435
Hist Gradient Boosting,380,641,640.7743938071491
Hist Gradient Boosting,381,288,299.37920396469235
Hist Gradient Boosting,382,641,627.9484553160893
Hist Gradient Boosting,383,641,612.3526058784507
Hist Gradient Boosting,384,641,636.2777014119472
Hist Gradient Boosting,385,641,623.3275931095255
Hist Gradient Boosting,386,641,639.6671725450714
Hist Gradient Boosting,387,641,639.4990620216579
Hist Gradient Boosting,388,641,638.5360189680682
Hist Gradient Boosting,389,641,629.6905668349953
Hist Gradient Boosting,390,641,639.3016542177695
Hist Gradient Boosting,391,641,639.8335035928471
Hist Gradient Boosting,392,641,634.3865957707925
Hist Gradient Boosting,393,641,628.7277377708992
Hist Gradient Boosting,394,641,640.0054139522966
Hist Gradient Boosting,395,97,461.2969695705747
Hist Gradient Boosting,396,641,647.5203899202838
Hist Gradient Boosting,397,641,641.6373086349445
Hist Gradient Boosting,398,641,638.5915742186168
Hist Gradient Boosting,399,641,638.6190702879779
Hist Gradient Boosting,400,422,505.8091067031617
Hist Gradient Boosting,401,641,640.6797121179991
Hist Gradient Boosting,402,641,639.8914497626965
Hist Gradient Boosting,403,641,634.817438044147
Hist Gradient Boosting,404,641,636.9069885239087
Hist Gradient Boosting,405,641,639.6905713665687
Hist Gradient Boosting,406,641,643.1772162137686
Hist Gradient Boosting,407,641,640.6744658882693
Hist Gradient Boosting,408,641,641.6028645812354
Hist Gradient Boosting,409,641,638.9221912964595
Hist Gradient Boosting,410,641,593.076023224592
Hist Gradient Boosting,411,641,641.1123601836847
Hist Gradient Boosting,412,641,638.3232103087628
Hist Gradient Boosting,413,455,469.60985359358267
Hist Gradient Boosting,414,641,549.8496427600933
Hist Gradient Boosting,415,607,548.0518481317683
Hist Gradient Boosting,416,641,636.3693131159968
Hist Gradient Boosting,417,641,557.8513402612098
Hist Gradient Boosting,418,408,398.6070173534841
Hist Gradient Boosting,419,641,633.897498051712
Hist Gradient Boosting,420,67,266.1769501515379
Hist Gradient Boosting,421,641,639.014724143486
Hist Gradient Boosting,422,628,423.27808033729383
Hist Gradient Boosting,423,641,641.2645427076833
Hist Gradient Boosting,424,641,641.7722025489288
Hist Gradient Boosting,425,641,631.9517525531431
Hist Gradient Boosting,426,641,631.7005249116436
Hist Gradient Boosting,427,641,647.1010161419032
Hist Gradient Boosting,428,641,638.4549758314158
Hist Gradient Boosting,429,641,620.8706607592801
Hist Gradient Boosting,430,641,605.0330911985831
Hist Gradient Boosting,431,641,640.3564176384511
Hist Gradient Boosting,432,641,637.9997724315257
Hist Gradient Boosting,433,641,635.7365363683863
Hist Gradient Boosting,434,641,641.6871891929129
Hist Gradient Boosting,435,641,635.4454334684124
Hist Gradient Boosting,436,641,647.5149923720459
Hist Gradient Boosting,437,277,266.1894961835888
Hist Gradient Boosting,438,641,639.4697562627754
Hist Gradient Boosting,439,641,637.3456539058054
Hist Gradient Boosting,440,289,367.1944022397496
Hist Gradient Boosting,441,641,635.9590324952139
Hist Gradient Boosting,442,641,639.9489669601013
Hist Gradient Boosting,443,641,636.3740049597769
Hist Gradient Boosting,444,641,636.5180052281365
Hist Gradient Boosting,445,641,634.8188129331323
Hist Gradient Boosting,446,641,638.5360189680682
Hist Gradient Boosting,447,641,636.5068806943812
Hist Gradient Boosting,448,641,643.9142309344342
Hist Gradient Boosting,449,641,638.8341020163931
Hist Gradient Boosting,450,641,641.2236686404428
Hist Gradient Boosting,451,641,638.2330991696061
Hist Gradient Boosting,452,597,547.9651389217976
Hist Gradient Boosting,453,641,635.2024523361698
Hist Gradient Boosting,454,641,641.0249300907424
Hist Gradient Boosting,455,641,637.0859873891527
Hist Gradient Boosting,456,641,643.7277021555344
Hist Gradient Boosting,457,641,643.9533325674845
Hist Gradient Boosting,458,307,376.0436430924867
Hist Gradient Boosting,459,641,636.7148643065497
Hist Gradient Boosting,460,641,607.9819999049954
Hist Gradient Boosting,461,583,366.87927764183655
Hist Gradient Boosting,462,641,637.6113478440757
Hist Gradient Boosting,463,641,641.6987564321516
Hist Gradient Boosting,464,242,263.5338756682851
Hist Gradient Boosting,465,641,642.1048127618985
Hist Gradient Boosting,466,641,635.872123763026
Hist Gradient Boosting,467,641,634.8163099081941
Hist Gradient Boosting,468,641,642.3710399585378
Hist Gradient Boosting,469,307,235.53146651496894
Hist Gradient Boosting,470,641,584.2526337873187
Hist Gradient Boosting,471,641,641.8614803818236
Hist Gradient Boosting,472,112,128.46681681409962
Hist Gradient Boosting,473,641,639.8335035928471
Hist Gradient Boosting,474,641,624.5931683009079
Hist Gradient Boosting,475,641,642.8064971037227
Hist Gradient Boosting,476,367,407.0870671303701
Hist Gradient Boosting,477,641,633.5985324810799
Hist Gradient Boosting,478,641,639.6812390622808
Hist Gradient Boosting,479,641,608.7360035033744
Hist Gradient Boosting,480,641,640.8005690716333
Hist Gradient Boosting,481,641,641.0930350781928
Hist Gradient Boosting,482,641,639.9534622586817
Hist Gradient Boosting,483,230,295.06850030402313
Hist Gradient Boosting,484,101,130.42554462933103
Hist Gradient Boosting,485,641,630.2947154199468
Hist Gradient Boosting,486,641,643.0081805403254
Hist Gradient Boosting,487,641,635.7559248474792
Hist Gradient Boosting,488,219,264.0074120442315
Hist Gradient Boosting,489,490,523.8997202443657
Hist Gradient Boosting,490,437,368.47411977301374
Hist Gradient Boosting,491,607,465.20809255861633
Hist Gradient Boosting,492,641,639.9312096458918
Hist Gradient Boosting,493,641,640.3045042414478
Hist Gradient Boosting,494,641,636.4749355404763
Hist Gradient Boosting,495,641,630.6275854158104
Hist Gradient Boosting,496,641,626.6511729739962
Hist Gradient Boosting,497,445,440.0348069548343
Hist Gradient Boosting,498,641,641.2057367750588
Hist Gradient Boosting,499,429,431.6591354813428
